customer_id,customer_key,full_name,email,region_name,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_numeric,segment,last_purchase_date,first_purchase_date,avg_order_value
1472,C01472,Customer_1472,user1472@email.com,South,521,26,2642.39,5,4,3,543,3.99,Champions,2024-10-20,2023-06-07,1309.49
1473,C01473,Customer_1473,user1473@email.com,East,1043,27,13529.73,1,4,5,145,3.35,Can't Lose Them,2023-05-17,2023-01-27,2898.69
1474,C01474,Customer_1474,user1474@email.com,Central,506,11,5072.31,5,2,4,524,3.67,Loyal Customers,2024-11-04,2023-03-12,1709.15
1475,C01475,Customer_1475,user1475@email.com,South,752,38,8093.05,3,5,5,355,4.34,Loyal Customers,2024-03-03,2023-05-28,1006.06
1476,C01476,Customer_1476,user1476@email.com,West,728,34,3140.31,3,5,3,353,3.66,Loyal Customers,2024-03-27,2023-02-19,536.76
1477,C01477,Customer_1477,user1477@email.com,South,568,19,2244.47,5,3,2,532,3.32,Potential Loyalist,2024-09-03,2023-04-05,2169.88
1478,C01478,Customer_1478,user1478@email.com,Central,1039,6,573.69,1,1,1,111,1.0,Lost,2023-05-21,2023-01-23,2005.6
1479,C01479,Customer_1479,user1479@email.com,Central,1097,38,10434.67,1,5,5,155,3.68,Can't Lose Them,2023-03-24,2023-05-21,1247.03
1480,C01480,Customer_1480,user1480@email.com,West,1003,28,7642.98,2,4,4,244,3.34,Needs Attention,2023-06-26,2023-03-22,2862.64
1481,C01481,Customer_1481,user1481@email.com,South,982,1,920.32,2,1,1,211,1.33,About To Sleep,2023-07-17,2023-05-12,262.17
1482,C01482,Customer_1482,user1482@email.com,Central,556,35,3589.87,5,5,3,553,4.32,Champions,2024-09-15,2023-05-22,1050.43
1483,C01483,Customer_1483,user1483@email.com,East,612,8,3341.05,4,1,3,413,2.67,Potential Loyalist,2024-07-21,2023-01-20,2778.99
1484,C01484,Customer_1484,user1484@email.com,North,489,7,4905.37,5,1,4,514,3.34,Potential Loyalist,2024-11-21,2023-05-04,1098.62
1485,C01485,Customer_1485,user1485@email.com,North,759,11,14611.19,3,2,5,325,3.35,Loyal Customers,2024-02-25,2023-01-13,906.31
1486,C01486,Customer_1486,user1486@email.com,North,779,39,4334.78,3,5,3,353,3.66,Loyal Customers,2024-02-05,2023-01-03,1695.82
1487,C01487,Customer_1487,user1487@email.com,South,482,4,3885.01,5,1,3,513,3.0,Potential Loyalist,2024-11-28,2023-06-24,2506.64
1488,C01488,Customer_1488,user1488@email.com,West,709,25,258.17,4,4,1,441,2.98,Potential Loyalist,2024-04-15,2023-05-11,488.81
1489,C01489,Customer_1489,user1489@email.com,Central,962,12,324.87,2,2,1,221,1.66,About To Sleep,2023-08-06,2023-05-09,2840.46
1490,C01490,Customer_1490,user1490@email.com,East,451,26,1037.25,5,4,1,541,3.31,Potential Loyalist,2024-12-29,2023-03-31,2426.2
1491,C01491,Customer_1491,user1491@email.com,East,548,38,165.05,5,5,1,551,3.64,Loyal Customers,2024-09-23,2023-06-01,707.5
1492,C01492,Customer_1492,user1492@email.com,South,1005,12,6800.27,2,2,4,224,2.68,Needs Attention,2023-06-24,2023-02-04,2193.62
1493,C01493,Customer_1493,user1493@email.com,North,1157,37,6424.65,1,5,4,154,3.34,Can't Lose Them,2023-01-23,2023-01-14,1277.88
1494,C01494,Customer_1494,user1494@email.com,South,455,24,731.24,5,4,1,541,3.31,Potential Loyalist,2024-12-25,2023-05-21,1326.43
1495,C01495,Customer_1495,user1495@email.com,West,945,16,9041.85,2,2,5,225,3.02,Needs Attention,2023-08-23,2023-06-24,2393.21
1496,C01496,Customer_1496,user1496@email.com,West,1167,13,840.83,1,2,1,121,1.33,Hibernating,2023-01-13,2023-02-19,2895.8
1497,C01497,Customer_1497,user1497@email.com,Central,1079,25,1791.78,1,4,2,142,2.33,Hibernating,2023-04-11,2023-03-19,554.64
1498,C01498,Customer_1498,user1498@email.com,Central,644,4,1431.59,4,1,2,412,2.33,Potential Loyalist,2024-06-19,2023-06-03,1377.76
1499,C01499,Customer_1499,user1499@email.com,West,657,11,2328.52,4,2,2,422,2.66,Potential Loyalist,2024-06-06,2023-01-03,1546.64
1500,C01500,Customer_1500,user1500@email.com,West,728,32,1469.6,3,5,2,352,3.32,Loyal Customers,2024-03-27,2023-06-28,1253.67
1501,C01501,Customer_1501,user1501@email.com,West,749,7,3356.45,3,1,3,313,2.34,Potential Loyalist,2024-03-06,2023-02-09,1216.93
1502,C01502,Customer_1502,user1502@email.com,South,574,11,2616.24,5,2,3,523,3.33,Potential Loyalist,2024-08-28,2023-06-13,346.35
1503,C01503,Customer_1503,user1503@email.com,West,467,28,21551.13,5,4,5,545,4.67,Champions,2024-12-13,2023-02-20,2119.51
1504,C01504,Customer_1504,user1504@email.com,East,647,23,287.76,4,3,1,431,2.65,Potential Loyalist,2024-06-16,2023-01-01,1421.4
1505,C01505,Customer_1505,user1505@email.com,North,457,23,766.81,5,3,1,531,2.98,Potential Loyalist,2024-12-23,2023-04-14,745.42
1506,C01506,Customer_1506,user1506@email.com,West,528,28,271.36,5,4,1,541,3.31,Potential Loyalist,2024-10-13,2023-06-10,2484.89
1507,C01507,Customer_1507,user1507@email.com,North,887,26,4915.37,2,4,4,244,3.34,Needs Attention,2023-10-20,2023-05-15,2447.17
1508,C01508,Customer_1508,user1508@email.com,South,1079,25,280.26,1,4,1,141,1.99,Hibernating,2023-04-11,2023-04-27,1561.9
1509,C01509,Customer_1509,user1509@email.com,North,678,29,9052.87,4,4,5,445,4.34,Champions,2024-05-16,2023-04-26,1035.66
1510,C01510,Customer_1510,user1510@email.com,South,876,19,3586.57,2,3,3,233,2.67,Needs Attention,2023-10-31,2023-02-21,1986.66
1511,C01511,Customer_1511,user1511@email.com,East,640,33,3743.38,4,5,3,453,3.99,Champions,2024-06-23,2023-04-30,1006.83
1512,C01512,Customer_1512,user1512@email.com,South,627,36,4123.06,4,5,3,453,3.99,Champions,2024-07-06,2023-05-19,860.82
1513,C01513,Customer_1513,user1513@email.com,South,825,14,936.55,3,2,1,321,1.99,Potential Loyalist,2023-12-21,2023-06-04,2245.44
1514,C01514,Customer_1514,user1514@email.com,Central,877,14,1101.3,2,2,2,222,2.0,About To Sleep,2023-10-30,2023-05-22,312.91
1515,C01515,Customer_1515,user1515@email.com,West,684,35,1919.62,4,5,2,452,3.65,Champions,2024-05-10,2023-03-27,465.35
1516,C01516,Customer_1516,user1516@email.com,West,522,30,4500.81,5,4,4,544,4.33,Champions,2024-10-19,2023-02-15,219.01
1517,C01517,Customer_1517,user1517@email.com,East,953,28,1179.36,2,4,2,242,2.66,Needs Attention,2023-08-15,2023-03-17,628.24
1518,C01518,Customer_1518,user1518@email.com,East,944,17,618.37,2,3,1,231,1.99,About To Sleep,2023-08-24,2023-01-10,393.17
1519,C01519,Customer_1519,user1519@email.com,West,725,3,17552.31,3,1,5,315,3.02,Loyal Customers,2024-03-30,2023-06-01,2988.25
1520,C01520,Customer_1520,user1520@email.com,Central,1167,16,111.14,1,2,1,121,1.33,Hibernating,2023-01-13,2023-03-02,1008.67
1521,C01521,Customer_1521,user1521@email.com,West,970,30,8115.08,2,4,5,245,3.68,Needs Attention,2023-07-29,2023-01-18,617.95
1522,C01522,Customer_1522,user1522@email.com,Central,783,29,7756.67,3,4,4,344,3.67,Loyal Customers,2024-02-01,2023-03-27,874.79
1523,C01523,Customer_1523,user1523@email.com,East,1080,15,1763.52,1,2,2,122,1.67,Hibernating,2023-04-10,2023-05-17,2821.15
1524,C01524,Customer_1524,user1524@email.com,North,1149,25,728.75,1,4,1,141,1.99,Hibernating,2023-01-31,2023-05-25,1656.45
1525,C01525,Customer_1525,user1525@email.com,East,652,38,786.95,4,5,1,451,3.31,Loyal Customers,2024-06-11,2023-05-08,1221.49
1526,C01526,Customer_1526,user1526@email.com,East,531,38,5977.24,5,5,4,554,4.66,Champions,2024-10-10,2023-04-14,2645.5
1527,C01527,Customer_1527,user1527@email.com,South,851,23,5147.39,3,3,4,334,3.34,Loyal Customers,2023-11-25,2023-05-21,1305.97
1528,C01528,Customer_1528,user1528@email.com,South,1014,25,7633.43,2,4,4,244,3.34,Needs Attention,2023-06-15,2023-06-27,1138.02
1529,C01529,Customer_1529,user1529@email.com,South,721,7,13861.44,4,1,5,415,3.35,Loyal Customers,2024-04-03,2023-04-11,780.39
1530,C01530,Customer_1530,user1530@email.com,South,1080,22,5887.1,1,3,4,134,2.68,Can't Lose Them,2023-04-10,2023-01-06,1257.83
1531,C01531,Customer_1531,user1531@email.com,Central,559,17,847.13,5,3,1,531,2.98,Potential Loyalist,2024-09-12,2023-03-26,1086.72
1532,C01532,Customer_1532,user1532@email.com,West,1007,18,1394.88,2,3,2,232,2.33,About To Sleep,2023-06-22,2023-02-20,2096.45
1533,C01533,Customer_1533,user1533@email.com,North,1018,10,9231.94,2,2,5,225,3.02,Needs Attention,2023-06-11,2023-02-05,1010.83
1534,C01534,Customer_1534,user1534@email.com,East,452,10,1174.22,5,2,2,522,2.99,Potential Loyalist,2024-12-28,2023-03-12,1816.16
1535,C01535,Customer_1535,user1535@email.com,Central,917,7,376.43,2,1,1,211,1.33,About To Sleep,2023-09-20,2023-04-10,384.5
1536,C01536,Customer_1536,user1536@email.com,North,906,38,6074.83,2,5,4,254,3.67,Needs Attention,2023-10-01,2023-01-25,735.61
1537,C01537,Customer_1537,user1537@email.com,Central,1177,27,2575.23,1,4,3,143,2.67,Can't Lose Them,2023-01-03,2023-05-19,1340.73
1538,C01538,Customer_1538,user1538@email.com,Central,1152,33,12631.15,1,5,5,155,3.68,Can't Lose Them,2023-01-28,2023-02-13,2823.46
1539,C01539,Customer_1539,user1539@email.com,East,854,1,5252.76,3,1,4,314,2.68,Potential Loyalist,2023-11-22,2023-01-14,1256.31
1540,C01540,Customer_1540,user1540@email.com,West,1031,34,473.86,1,5,1,151,2.32,Hibernating,2023-05-29,2023-01-29,2059.41
1541,C01541,Customer_1541,user1541@email.com,South,640,4,14768.79,4,1,5,415,3.35,Loyal Customers,2024-06-23,2023-03-15,914.24
1542,C01542,Customer_1542,user1542@email.com,West,692,17,1495.79,4,3,2,432,2.99,Potential Loyalist,2024-05-02,2023-02-19,555.69
1543,C01543,Customer_1543,user1543@email.com,East,742,4,2056.5,3,1,2,312,2.0,Potential Loyalist,2024-03-13,2023-01-05,363.9
1544,C01544,Customer_1544,user1544@email.com,East,1115,26,2573.0,1,4,3,143,2.67,Can't Lose Them,2023-03-06,2023-04-20,1055.16
1545,C01545,Customer_1545,user1545@email.com,East,824,4,262.91,3,1,1,311,1.66,Promising,2023-12-22,2023-05-02,641.45
1546,C01546,Customer_1546,user1546@email.com,North,647,1,3431.01,4,1,3,413,2.67,Potential Loyalist,2024-06-16,2023-03-29,687.23
1547,C01547,Customer_1547,user1547@email.com,West,928,7,658.06,2,1,1,211,1.33,About To Sleep,2023-09-09,2023-02-26,2330.13
1548,C01548,Customer_1548,user1548@email.com,West,945,30,2562.22,2,4,3,243,3.0,Needs Attention,2023-08-23,2023-01-26,244.35
1549,C01549,Customer_1549,user1549@email.com,Central,953,9,2159.38,2,2,2,222,2.0,About To Sleep,2023-08-15,2023-01-06,1761.87
1550,C01550,Customer_1550,user1550@email.com,Central,655,35,7410.51,4,5,4,454,4.33,Champions,2024-06-08,2023-05-24,1262.49
1551,C01551,Customer_1551,user1551@email.com,Central,867,8,8127.09,3,1,5,315,3.02,Loyal Customers,2023-11-09,2023-03-01,1618.34
1552,C01552,Customer_1552,user1552@email.com,East,1131,24,832.71,1,4,1,141,1.99,Hibernating,2023-02-18,2023-04-10,1775.92
1553,C01553,Customer_1553,user1553@email.com,West,1062,19,2282.88,1,3,2,132,2.0,Hibernating,2023-04-28,2023-01-12,1077.43
1554,C01554,Customer_1554,user1554@email.com,East,1126,36,2336.86,1,5,2,152,2.66,Can't Lose Them,2023-02-23,2023-03-16,1026.3
1555,C01555,Customer_1555,user1555@email.com,North,530,27,820.9,5,4,1,541,3.31,Potential Loyalist,2024-10-11,2023-01-03,2253.53
1556,C01556,Customer_1556,user1556@email.com,Central,615,32,8008.68,4,5,4,454,4.33,Champions,2024-07-18,2023-03-04,2639.58
1557,C01557,Customer_1557,user1557@email.com,East,1136,14,6141.81,1,2,4,124,2.35,Hibernating,2023-02-13,2023-05-14,739.23
1558,C01558,Customer_1558,user1558@email.com,East,1127,18,1055.96,1,3,1,131,1.66,Hibernating,2023-02-22,2023-01-19,473.33
1559,C01559,Customer_1559,user1559@email.com,North,594,28,2284.23,4,4,2,442,3.32,Loyal Customers,2024-08-08,2023-01-18,2713.83
1560,C01560,Customer_1560,user1560@email.com,South,622,29,559.16,4,4,1,441,2.98,Potential Loyalist,2024-07-11,2023-03-21,1179.71
1561,C01561,Customer_1561,user1561@email.com,West,655,16,4947.08,4,2,4,424,3.34,Loyal Customers,2024-06-08,2023-06-20,1743.69
1562,C01562,Customer_1562,user1562@email.com,South,503,35,646.97,5,5,1,551,3.64,Loyal Customers,2024-11-07,2023-03-14,1206.72
1563,C01563,Customer_1563,user1563@email.com,Central,1078,31,21320.03,1,5,5,155,3.68,Can't Lose Them,2023-04-12,2023-05-11,552.25
1564,C01564,Customer_1564,user1564@email.com,East,782,4,7586.16,3,1,4,314,2.68,Potential Loyalist,2024-02-02,2023-05-06,1850.13
1565,C01565,Customer_1565,user1565@email.com,North,1042,37,2473.44,1,5,3,153,3.0,Can't Lose Them,2023-05-18,2023-03-13,1670.39
1566,C01566,Customer_1566,user1566@email.com,North,505,17,4320.44,5,3,3,533,3.66,Loyal Customers,2024-11-05,2023-02-07,768.38
1567,C01567,Customer_1567,user1567@email.com,West,793,39,12114.83,3,5,5,355,4.34,Loyal Customers,2024-01-22,2023-03-09,1465.23
1568,C01568,Customer_1568,user1568@email.com,South,1069,26,4038.29,1,4,3,143,2.67,Can't Lose Them,2023-04-21,2023-06-21,2431.45
1569,C01569,Customer_1569,user1569@email.com,West,566,39,958.82,5,5,1,551,3.64,Loyal Customers,2024-09-05,2023-03-21,1853.19
1570,C01570,Customer_1570,user1570@email.com,East,1163,4,2379.73,1,1,2,112,1.34,Hibernating,2023-01-17,2023-02-11,471.37
1571,C01571,Customer_1571,user1571@email.com,West,998,30,9262.16,2,4,5,245,3.68,Needs Attention,2023-07-01,2023-03-05,1734.46
1572,C01572,Customer_1572,user1572@email.com,North,644,30,5167.12,4,4,4,444,4.0,Champions,2024-06-19,2023-03-19,2167.67
1573,C01573,Customer_1573,user1573@email.com,North,639,22,5259.47,4,3,4,434,3.67,Champions,2024-06-24,2023-05-07,2419.57
1574,C01574,Customer_1574,user1574@email.com,Central,1009,11,10080.32,2,2,5,225,3.02,Needs Attention,2023-06-20,2023-04-15,1961.53
1575,C01575,Customer_1575,user1575@email.com,Central,771,2,11220.31,3,1,5,315,3.02,Loyal Customers,2024-02-13,2023-03-17,627.44
1576,C01576,Customer_1576,user1576@email.com,East,802,12,12615.7,3,2,5,325,3.35,Loyal Customers,2024-01-13,2023-06-14,2188.49
1577,C01577,Customer_1577,user1577@email.com,South,992,30,498.27,2,4,1,241,2.32,About To Sleep,2023-07-07,2023-05-12,2096.56
1578,C01578,Customer_1578,user1578@email.com,West,950,36,3927.69,2,5,3,253,3.33,Needs Attention,2023-08-18,2023-05-10,268.4
1579,C01579,Customer_1579,user1579@email.com,East,1061,18,6745.18,1,3,4,134,2.68,Can't Lose Them,2023-04-29,2023-05-02,1352.89
1580,C01580,Customer_1580,user1580@email.com,Central,1024,26,7071.96,1,4,4,144,3.01,Can't Lose Them,2023-06-05,2023-02-13,1132.26
1581,C01581,Customer_1581,user1581@email.com,West,493,7,4666.12,5,1,4,514,3.34,Potential Loyalist,2024-11-17,2023-04-12,2074.35
1582,C01582,Customer_1582,user1582@email.com,Central,715,1,912.33,4,1,1,411,1.99,Recent Users,2024-04-09,2023-03-03,805.18
1583,C01583,Customer_1583,user1583@email.com,West,1076,26,7983.12,1,4,4,144,3.01,Can't Lose Them,2023-04-14,2023-01-01,1854.44
1584,C01584,Customer_1584,user1584@email.com,South,576,23,6366.82,5,3,4,534,4.0,Champions,2024-08-26,2023-01-17,2756.98
1585,C01585,Customer_1585,user1585@email.com,East,482,26,450.37,5,4,1,541,3.31,Potential Loyalist,2024-11-28,2023-01-16,2433.85
1586,C01586,Customer_1586,user1586@email.com,West,678,6,3116.33,4,1,3,413,2.67,Potential Loyalist,2024-05-16,2023-01-09,2780.08
1587,C01587,Customer_1587,user1587@email.com,North,487,6,955.67,5,1,1,511,2.32,Recent Users,2024-11-23,2023-02-28,2939.82
1588,C01588,Customer_1588,user1588@email.com,North,498,8,2058.5,5,1,2,512,2.66,Potential Loyalist,2024-11-12,2023-04-29,229.88
1589,C01589,Customer_1589,user1589@email.com,West,481,24,91.23,5,4,1,541,3.31,Potential Loyalist,2024-11-29,2023-05-17,1943.68
1590,C01590,Customer_1590,user1590@email.com,West,1005,22,2556.88,2,3,3,233,2.67,Needs Attention,2023-06-24,2023-05-20,1355.95
1591,C01591,Customer_1591,user1591@email.com,West,506,19,3991.17,5,3,3,533,3.66,Loyal Customers,2024-11-04,2023-04-29,2607.59
1592,C01592,Customer_1592,user1592@email.com,North,759,37,4832.43,3,5,4,354,4.0,Loyal Customers,2024-02-25,2023-02-10,905.08
1593,C01593,Customer_1593,user1593@email.com,North,1046,18,5445.64,1,3,4,134,2.68,Can't Lose Them,2023-05-14,2023-05-23,2946.88
1594,C01594,Customer_1594,user1594@email.com,West,789,31,9048.33,3,5,5,355,4.34,Loyal Customers,2024-01-26,2023-03-07,1918.38
1595,C01595,Customer_1595,user1595@email.com,Central,679,37,1213.31,4,5,2,452,3.65,Champions,2024-05-15,2023-03-16,2421.9
1596,C01596,Customer_1596,user1596@email.com,Central,515,30,641.91,5,4,1,541,3.31,Potential Loyalist,2024-10-26,2023-01-11,439.68
1597,C01597,Customer_1597,user1597@email.com,South,1147,33,9537.1,1,5,5,155,3.68,Can't Lose Them,2023-02-02,2023-01-08,713.68
1598,C01598,Customer_1598,user1598@email.com,East,1125,10,851.65,1,2,1,121,1.33,Hibernating,2023-02-24,2023-05-14,2323.53
1599,C01599,Customer_1599,user1599@email.com,Central,661,37,18396.64,4,5,5,455,4.67,Champions,2024-06-02,2023-05-28,261.56
1600,C01600,Customer_1600,user1600@email.com,North,542,12,9242.86,5,2,5,525,4.01,Champions,2024-09-29,2023-06-16,2487.26
1601,C01601,Customer_1601,user1601@email.com,Central,1168,30,3474.51,1,4,3,143,2.67,Can't Lose Them,2023-01-12,2023-04-09,239.06
1602,C01602,Customer_1602,user1602@email.com,South,652,27,19928.73,4,4,5,445,4.34,Champions,2024-06-11,2023-03-13,2039.93
1603,C01603,Customer_1603,user1603@email.com,South,460,39,512.25,5,5,1,551,3.64,Loyal Customers,2024-12-20,2023-04-23,1222.26
1604,C01604,Customer_1604,user1604@email.com,East,625,9,1805.32,4,2,2,422,2.66,Potential Loyalist,2024-07-08,2023-04-17,1912.19
1605,C01605,Customer_1605,user1605@email.com,Central,807,21,5083.66,3,3,4,334,3.34,Loyal Customers,2024-01-08,2023-02-03,2148.89
1606,C01606,Customer_1606,user1606@email.com,North,696,12,2153.97,4,2,2,422,2.66,Potential Loyalist,2024-04-28,2023-02-26,1158.93
1607,C01607,Customer_1607,user1607@email.com,North,533,29,13181.38,5,4,5,545,4.67,Champions,2024-10-08,2023-04-27,502.29
1608,C01608,Customer_1608,user1608@email.com,West,952,33,339.39,2,5,1,251,2.65,Needs Attention,2023-08-16,2023-04-30,395.01
1609,C01609,Customer_1609,user1609@email.com,North,557,15,3986.01,5,2,3,523,3.33,Potential Loyalist,2024-09-14,2023-05-27,1849.02
1610,C01610,Customer_1610,user1610@email.com,East,873,2,4468.57,2,1,4,214,2.35,About To Sleep,2023-11-03,2023-03-12,1657.83
1611,C01611,Customer_1611,user1611@email.com,East,723,39,5288.24,3,5,4,354,4.0,Loyal Customers,2024-04-01,2023-06-08,2278.16
1612,C01612,Customer_1612,user1612@email.com,North,1020,18,1476.33,2,3,2,232,2.33,About To Sleep,2023-06-09,2023-02-09,1627.26
1613,C01613,Customer_1613,user1613@email.com,North,849,3,2267.24,3,1,2,312,2.0,Potential Loyalist,2023-11-27,2023-05-22,1382.85
1614,C01614,Customer_1614,user1614@email.com,West,955,7,9279.27,2,1,5,215,2.69,Needs Attention,2023-08-13,2023-04-13,1314.64
1615,C01615,Customer_1615,user1615@email.com,North,451,18,1084.21,5,3,2,532,3.32,Potential Loyalist,2024-12-29,2023-05-04,274.05
1616,C01616,Customer_1616,user1616@email.com,West,676,38,8768.5,4,5,5,455,4.67,Champions,2024-05-18,2023-05-03,1139.56
1617,C01617,Customer_1617,user1617@email.com,West,724,37,4135.17,3,5,3,353,3.66,Loyal Customers,2024-03-31,2023-04-10,2932.86
1618,C01618,Customer_1618,user1618@email.com,North,1135,33,7181.36,1,5,4,154,3.34,Can't Lose Them,2023-02-14,2023-06-14,2645.96
1619,C01619,Customer_1619,user1619@email.com,South,966,31,6251.96,2,5,4,254,3.67,Needs Attention,2023-08-02,2023-06-21,1122.26
1620,C01620,Customer_1620,user1620@email.com,South,1121,11,1162.89,1,2,2,122,1.67,Hibernating,2023-02-28,2023-05-17,1845.83
1621,C01621,Customer_1621,user1621@email.com,West,536,4,4206.06,5,1,3,513,3.0,Potential Loyalist,2024-10-05,2023-02-27,2572.43
1622,C01622,Customer_1622,user1622@email.com,North,564,18,10114.29,5,3,5,535,4.34,Champions,2024-09-07,2023-05-28,1435.57
1623,C01623,Customer_1623,user1623@email.com,South,985,4,2829.19,2,1,3,213,2.01,About To Sleep,2023-07-14,2023-04-19,250.28
1624,C01624,Customer_1624,user1624@email.com,North,691,34,16994.62,4,5,5,455,4.67,Champions,2024-05-03,2023-05-01,408.63
1625,C01625,Customer_1625,user1625@email.com,North,1023,29,3009.36,1,4,3,143,2.67,Can't Lose Them,2023-06-06,2023-04-02,1629.1
1626,C01626,Customer_1626,user1626@email.com,North,570,24,770.34,5,4,1,541,3.31,Potential Loyalist,2024-09-01,2023-02-19,2914.43
1627,C01627,Customer_1627,user1627@email.com,Central,954,22,2466.85,2,3,3,233,2.67,Needs Attention,2023-08-14,2023-05-28,2140.99
1628,C01628,Customer_1628,user1628@email.com,North,768,2,15151.87,3,1,5,315,3.02,Loyal Customers,2024-02-16,2023-04-15,398.57
1629,C01629,Customer_1629,user1629@email.com,Central,975,6,1926.26,2,1,2,212,1.67,About To Sleep,2023-07-24,2023-06-13,730.21
1630,C01630,Customer_1630,user1630@email.com,West,1101,25,10128.49,1,4,5,145,3.35,Can't Lose Them,2023-03-20,2023-04-27,2359.7
1631,C01631,Customer_1631,user1631@email.com,South,1056,21,10653.7,1,3,5,135,3.02,Can't Lose Them,2023-05-04,2023-01-27,2556.03
1632,C01632,Customer_1632,user1632@email.com,South,709,16,2155.35,4,2,2,422,2.66,Potential Loyalist,2024-04-15,2023-02-01,1929.54
1633,C01633,Customer_1633,user1633@email.com,South,962,31,434.64,2,5,1,251,2.65,Needs Attention,2023-08-06,2023-01-01,2004.38
1634,C01634,Customer_1634,user1634@email.com,South,664,14,6446.89,4,2,4,424,3.34,Loyal Customers,2024-05-30,2023-01-17,279.34
1635,C01635,Customer_1635,user1635@email.com,South,578,39,1866.29,5,5,2,552,3.98,Champions,2024-08-24,2023-05-17,2519.88
1636,C01636,Customer_1636,user1636@email.com,South,1076,28,7637.53,1,4,4,144,3.01,Can't Lose Them,2023-04-14,2023-03-25,2407.17
1637,C01637,Customer_1637,user1637@email.com,South,787,32,2922.85,3,5,3,353,3.66,Loyal Customers,2024-01-28,2023-02-14,925.3
1638,C01638,Customer_1638,user1638@email.com,West,549,28,3320.53,5,4,3,543,3.99,Champions,2024-09-22,2023-03-07,2184.29
1639,C01639,Customer_1639,user1639@email.com,North,535,9,7523.35,5,2,4,524,3.67,Loyal Customers,2024-10-06,2023-02-01,801.59
1640,C01640,Customer_1640,user1640@email.com,East,572,22,2409.27,5,3,2,532,3.32,Potential Loyalist,2024-08-30,2023-02-14,312.92
1641,C01641,Customer_1641,user1641@email.com,Central,746,32,2927.09,3,5,3,353,3.66,Loyal Customers,2024-03-09,2023-01-09,763.18
1642,C01642,Customer_1642,user1642@email.com,East,849,5,2359.55,3,1,2,312,2.0,Potential Loyalist,2023-11-27,2023-01-30,700.16
1643,C01643,Customer_1643,user1643@email.com,East,1037,23,2289.11,1,3,2,132,2.0,Hibernating,2023-05-23,2023-03-25,1145.69
1644,C01644,Customer_1644,user1644@email.com,North,640,5,3732.18,4,1,3,413,2.67,Potential Loyalist,2024-06-23,2023-06-15,1371.66
1645,C01645,Customer_1645,user1645@email.com,North,902,32,8272.16,2,5,5,255,4.01,Can't Lose Them,2023-10-05,2023-03-01,1623.91
1646,C01646,Customer_1646,user1646@email.com,North,947,10,2245.27,2,2,2,222,2.0,About To Sleep,2023-08-21,2023-01-01,1534.91
1647,C01647,Customer_1647,user1647@email.com,South,651,39,3714.36,4,5,3,453,3.99,Champions,2024-06-12,2023-01-05,957.89
1648,C01648,Customer_1648,user1648@email.com,West,609,15,5554.35,4,2,4,424,3.34,Loyal Customers,2024-07-24,2023-03-04,281.68
1649,C01649,Customer_1649,user1649@email.com,South,1090,7,1569.72,1,1,2,112,1.34,Hibernating,2023-03-31,2023-06-13,1894.28
1650,C01650,Customer_1650,user1650@email.com,West,688,29,1625.35,4,4,2,442,3.32,Loyal Customers,2024-05-06,2023-03-06,1308.09
1651,C01651,Customer_1651,user1651@email.com,West,981,3,13546.24,2,1,5,215,2.69,Needs Attention,2023-07-18,2023-03-19,1036.28
1652,C01652,Customer_1652,user1652@email.com,East,818,19,6428.35,3,3,4,334,3.34,Loyal Customers,2023-12-28,2023-06-01,2627.43
1653,C01653,Customer_1653,user1653@email.com,East,739,10,4304.12,3,2,3,323,2.67,Potential Loyalist,2024-03-16,2023-05-12,2290.88
1654,C01654,Customer_1654,user1654@email.com,West,1154,28,5216.65,1,4,4,144,3.01,Can't Lose Them,2023-01-26,2023-04-24,2601.74
1655,C01655,Customer_1655,user1655@email.com,West,1155,29,148.69,1,4,1,141,1.99,Hibernating,2023-01-25,2023-01-25,1585.95
1656,C01656,Customer_1656,user1656@email.com,South,786,15,4813.02,3,2,4,324,3.01,Loyal Customers,2024-01-29,2023-05-15,566.61
1657,C01657,Customer_1657,user1657@email.com,South,673,35,3561.74,4,5,3,453,3.99,Champions,2024-05-21,2023-05-21,2149.42
1658,C01658,Customer_1658,user1658@email.com,East,879,6,3945.53,2,1,3,213,2.01,About To Sleep,2023-10-28,2023-02-12,777.01
1659,C01659,Customer_1659,user1659@email.com,North,841,12,2226.94,3,2,2,322,2.33,Potential Loyalist,2023-12-05,2023-02-26,1435.44
1660,C01660,Customer_1660,user1660@email.com,West,913,38,424.92,2,5,1,251,2.65,Needs Attention,2023-09-24,2023-06-13,382.0
1661,C01661,Customer_1661,user1661@email.com,South,719,13,1074.26,4,2,1,421,2.32,Potential Loyalist,2024-04-05,2023-05-22,2510.86
1662,C01662,Customer_1662,user1662@email.com,East,487,29,15053.69,5,4,5,545,4.67,Champions,2024-11-23,2023-03-13,552.63
1663,C01663,Customer_1663,user1663@email.com,South,724,19,2627.16,3,3,3,333,3.0,Loyal Customers,2024-03-31,2023-01-27,2728.67
1664,C01664,Customer_1664,user1664@email.com,West,820,3,3143.2,3,1,3,313,2.34,Potential Loyalist,2023-12-26,2023-05-08,2619.85
1665,C01665,Customer_1665,user1665@email.com,West,1112,8,270.75,1,1,1,111,1.0,Lost,2023-03-09,2023-04-16,1500.83
1666,C01666,Customer_1666,user1666@email.com,Central,768,8,191.45,3,1,1,311,1.66,Promising,2024-02-16,2023-06-14,2284.23
